bookkeeping	child_dialect_count	child_family_count	child_language_count	description	family_pk	father_pk	hid	id	jsondata	latitude	level	longitude	markup_description	name	newick	pk	status	genus_name	family	color	latlong_combined	duplicate
False	0	0	0		21	22827	stw	sata1237	{}	7.36084	language	147.038		Satawalese	'Satawalese [sata1237][stw]-l-'	23025	severely endangered		Austronesian	#FFCB00	7.36084 147.038	FALSE
False	0	0	0		89	10981	stq	sate1242	{}	53.117	language	7.721		Saterfriesisch	'Saterfriesisch [sate1242][stq]-l-'	13713	severely endangered		Indo-European	#FFCB00	53.117 7.721	FALSE
False	0	0	0		298	1526	mav	sate1243	{}	-3.63897	language	-56.8749		Sateré-Mawé	'Sateré-Mawé [sate1243][mav]-l-'	2881	vulnerable		Tupian	#CBCB65	-3.63897 -56.8749	FALSE
False	0	0	0		193	2623	sdl	saud1238	{}	23.614	language	46.4714		Saudi Arabian Sign Language	'Saudi Arabian Sign Language [saud1238][sdl]-l-'	4370	unknown/safe		Sign Language	#A9A9A9	23.614 46.4714	FALSE
False	0	0	0		50	5478	skc	sauk1252	{}	-6.31958	language	146.759		Ma Manda	'Ma Manda [sauk1252][skc]-l-'	7999	unknown/safe		Nuclear Trans New Guinea	#A9A9A9	-6.31958 146.759	FALSE
False	2	0	0		89	11175	saz	saur1248	{}	9.99172	language	77.9427		Saurashtra	('Northern Saurashtra [nort2652]','Southern Saurashtra [sout2653]')'Saurashtra [saur1248][saz]-l-'	14016	unknown/safe		Indo-European	#A9A9A9	9.99172 77.9427	FALSE
False	4	0	0		355	4778	mjt	saur1249	{}	24.8124	language	87.6432		Sauria Paharia	('Godda [godd1237]','Hiranpur [hira1245]','Litipara [liti1240]','Sahibganj [sahi1237]')'Sauria Paharia [saur1249][mjt]-l-'	6968	unknown/safe		Dravidian	#A9A9A9	24.8124 87.6432	FALSE
False	0	0	0		123	2341	srt	saur1251	{}	-2.33349	language	136.79		Sauri	'Sauri [saur1251][srt]-l-'	4082	unknown/safe		Geelvink Bay	#A9A9A9	-2.33349 136.79	FALSE
False	0	0	0		50	5595	ssj	saus1246	{}	-5.6873	language	145.492		Sausi	'Sausi [saus1246][ssj]-l-'	8141	unknown/safe		Nuclear Trans New Guinea	#A9A9A9	-5.6873 145.492	FALSE
False	0	0	0				sao	saus1247	{}	-3.16632	language	139.627		Sause	'Sause [saus1247][sao]-l-'	221	severely endangered			#FFCB00	-3.16632 139.627	FALSE
False	0	0	0		89	8424	sdg	savi1242	{}	35.3029	language	71.5557		Savi	'Savi [savi1242][sdg]-l-'	11071	definitely endangered		Indo-European	#EDED21	35.3029 71.5557	FALSE
False	0	0	0				svs	savo1255	{}	-9.12853	language	159.814		Savosavo	'Savosavo [savo1255][svs]-l-'	397	definitely endangered			#EDED21	-9.12853 159.814	FALSE
False	5	0	0		21	17630	szw	sawa1247	{}	0.51111	language	128.086		Sawai	('Faya-Mafa [faya1237]','Kobe {Indonesia} [kobe1243]','Messa-Dote [mess1248]','Nuclear Sawai [nucl1467]','Weda [weda1240]')'Sawai [sawa1247][szw]-l-'	19278	unknown/safe		Austronesian	#A9A9A9	0.51111 128.086	FALSE
False	0	0	0		211	211	swr	sawe1240	{}	-1.91473	language	136.296		Saweru	'Saweru [sawe1240][swr]-l-'	1362	unknown/safe		Yawa-Saweru	#A9A9A9	-1.91473 136.296	FALSE
False	5	0	0		192	6480	swt	sawi1256	{}	-8.29105	language	125.078		Sawila	('Lalamana [lala1269]','Lona [lona1239]','Nuclear Sawila [nucl1585]','Salimana [sali1296]','Sileba [sile1254]')'Sawila [sawi1256][swt]-l-'	9119	unknown/safe		Timor-Alor-Pantar	#A9A9A9	-8.29105 125.078	FALSE
False	0	0	0		50	8163	saw	sawi1257	{}	-5.99286	language	138.643		Sawi	'Sawi [sawi1257][saw]-l-'	10875	unknown/safe		Nuclear Trans New Guinea	#A9A9A9	-5.99286 138.643	FALSE
False	0	0	0		376	3201	swn	sawk1238	{}	29.16	language	15.9742		Sawknah-Fogaha	'Sawknah-Fogaha [sawk1238][swn]-l-'	4934	extinct		Afro-Asiatic	#FF0000	29.16 15.9742	FALSE
False	3	0	0		10	5214	sxw	saxw1241	{}	6.58269	language	1.92015		Saxwe Gbe	('Daxe [daxe1238]','Saxwe [saxw1242]','Se [seee1238]')'Saxwe Gbe [saxw1241][sxw]-l-'	7659	unknown/safe		Atlantic-Congo	#A9A9A9	6.58269 1.92015	FALSE
False	0	0	0		376	14960	say	saya1246	{}	9.69441	language	9.71748		Saya	'Saya [saya1246][say]-l-'	16855	unknown/safe		Afro-Asiatic	#A9A9A9	9.69441 9.71748	FALSE
False	0	0	0		52	640	pos	sayu1241	{}	17.8606	language	-94.9531		Sayula Popoluca	'Sayula Popoluca [sayu1241][pos]-l-'	2051	unknown/safe		Mixe-Zoque	#A9A9A9	17.8606 -94.9531	FALSE
False	4	0	0		89	5890	scy	scan1238	{}	56.5	language	14		Scanian	('Blekingska [blek1238]','Bornholmska [born1251]','Halländska [hall1240]','Skånska [skan1239]')'Scanian [scan1238]-l-'	8345	unknown/safe		Indo-European	#A9A9A9	56.5 14	FALSE
False	4	0	0		89	10982	sco	scot1243	{}	55.886945	language	-3.710133		Scots	('Insular [insu1251]','Northern Scots [nort2617]','Southern Scots [sout2620]','Ulster [ulst1239]')'Scots [scot1243][sco]-l-'	13716	vulnerable		Indo-European	#CBCB65	55.886945 -3.710133	FALSE
False	2	0	0		89	11018	gla	scot1245	{}	56.7574	language	-5.24366		Scottish Gaelic	('Church Gaelic [chur1260]','East Sutherlandshire [east2323]')'Scottish Gaelic [scot1245][gla]-l-'	13748	definitely endangered	Celtic	Indo-European	#EDED21	56.7574 -5.24366	FALSE
False	0	0	0		10	18836	kdg	seba1247	{}	-11.9396	language	27.5144		Seba	'Seba [seba1247][kdg]-l-'	20145	unknown/safe		Atlantic-Congo	#A9A9A9	-11.9396 27.5144	FALSE
False	5	0	0		376	12230	sgw	seba1251	{}	8.11879	language	37.9891		Sebat Bet Gurage	('Chaha [chah1248]','Ezha [ezha1238]','Gumer [gume1239]','Gura {Semitic} [gura1260]','Gyeto {Sebat Bet Gurage} [gyet1240]')'Sebat Bet Gurage [seba1251][sgw]-l-'	14819	unknown/safe	Semitic	Afro-Asiatic	#A9A9A9	8.11879 37.9891	FALSE
False	0	0	0		21	13432	sbx	sebe1242	{}	-0.02463	language	111.212		Seberuang	'Seberuang [sebe1242][sbx]-l-'	15986	unknown/safe		Austronesian	#A9A9A9	-0.02463 111.212	FALSE
False	7	0	0		21	17985	sib	sebo1238	{}	3.42701	language	114.178		Sebop	('Bah Malei [bahm1237]','Lirong [liro1237]','Long Atun [long1398]','Long Ekang [long1400]','Long Luyang [long1397]','Long Pokun [long1399]','Tinjar Sibop [tinj1237]')'Sebop [sebo1238][sib]-l-'	19693	unknown/safe		Austronesian	#A9A9A9	3.42701 114.178	FALSE
False	0	0	0		21	13432	snb	sebu1243	{}	1.42104	language	110.48		Sebuyau	'Sebuyau [sebu1243][snb]-l-'	15985	unknown/safe		Austronesian	#A9A9A9	1.42104 110.48	FALSE
False	0	0	0				NOCODE_Sechuran	sech1236	{}	-5.568969	language	-80.828247		Sechuran	'Sechuran [sech1236]-l-'	34	extinct			#FF0000	-5.568969 -80.828247	FALSE
False	0	0	0		106	754	sec	sech1246	{}	49.4757	language	-123.765		Sechelt	'Sechelt [sech1246][sec]-l-'	2249	critically endangered		Salishan	#FF6500	49.4757 -123.765	FALSE
False	2	0	0		314	6807	sey	seco1241	{}	-0.459785	language	-75.5547		Secoya	('Angotero [ango1256]','Ecuadorian Siona [ecua1247]')'Secoya [seco1241][sey]-l-'	9334	definitely endangered		Tucanoan	#EDED21	-0.459785 -75.5547	FALSE
False	5	0	0		143	6226	sed	seda1262	{}	14.7793	language	108.027		Sedang	('Central Sedang [cent1991]','Dak Sut Sedang [daks1239]','Greater Sedang [grea1268]','Kon Hring Sedang [konh1238]','Kotua Sedang [kotu1238]')'Sedang [seda1262][sed]-l-'	8728	unknown/safe		Austroasiatic	#A9A9A9	14.7793 108.027	FALSE
False	0	0	0		21	13516	tvw	sedo1237	{}	-1.37295	language	120.378		Sedoa	'Sedoa [sedo1237][tvw]-l-'	16051	unknown/safe		Austronesian	#A9A9A9	-1.37295 120.378	FALSE
False	2	0	0		122	8614	sos	seek1238	{}	11.1285	language	-4.58203		Seeku	('Northern Seeku [nort2820]','Southern Seeku [sout2841]')'Seeku [seek1238][sos]-l-'	11401	unknown/safe		Mande	#A9A9A9	11.1285 -4.58203	FALSE
False	2	0	0		21	7868	sge	sega1243	{}	1.97695	language	116.954		Segai	('Kelai [kela1259]','Segah [sega1244]')'Segai [sega1243][sge]-l-'	10577	unknown/safe		Austronesian	#A9A9A9	1.97695 116.954	FALSE
False	0	0	0		124	1189	sbg	sege1235	{}	-1.36931	language	131.218		Seget	'Seget [sege1235][sbg]-l-'	2345	unknown/safe		West Bird's Head	#A9A9A9	-1.36931 131.218	FALSE
False	0	0	0		10	21354	seg	sege1246	{}	-5.00659	language	39.12249		Segeju	'Segeju [sege1246][seg]-l-'	22141	severely endangered		Atlantic-Congo	#FFCB00	-5.00659 39.12249	FALSE
False	0	0	0		10	15588	sfw	sehw1238	{}	6.3172	language	-2.73146		Sehwi	'Sehwi [sehw1238][sfw]-l-'	17597	unknown/safe		Atlantic-Congo	#A9A9A9	6.3172 -2.73146	FALSE
False	0	0	0		21	13103	ssg	seim1238	{}	-1.5297	language	145.074		Seimat	'Seimat [seim1238][ssg]-l-'	15667	unknown/safe		Austronesian	#A9A9A9	-1.5297 145.074	FALSE
False	2	0	0		21	22539	hik	seit1239	{}	-3.6111	language	128.068		Seit-Kaitetu	('Kaitetu [kait1239]','Seit [seit1240]')'Seit-Kaitetu [seit1239][hik]-l-'	22835	unknown/safe		Austronesian	#A9A9A9	-3.6111 128.068	FALSE
False	0	0	0		21	13162	skz	seka1247	{}	-2.65849	language	132.469		Sekar	'Sekar [seka1247][skz]-l-'	15772	unknown/safe		Austronesian	#A9A9A9	-2.65849 132.469	FALSE
False	0	0	0		21	7872	skp	seka1248	{}	2.47567	language	113.562		Sekapan	'Sekapan [seka1248][skp]-l-'	10586	unknown/safe		Austronesian	#A9A9A9	2.47567 113.562	FALSE
False	0	0	0		196	4403	sek	seka1250	{}	57.4421	language	-125.664		Sekani	'Sekani [seka1250][sek]-l-'	6569	critically endangered		Athapaskan-Eyak-Tlingit	#FF6500	57.4421 -125.664	FALSE
False	3	0	0		151	6419	skj	seke1240	{}	28.9251	language	83.8064		Seke (Nepal)	('Chuksang [chuk1269]','Tangbe [tang1333]','Tetang [teta1238]')'Seke {Nepal} [seke1240][skj]-l-'	9046	vulnerable		Sino-Tibetan	#CBCB65	28.9251 83.8064	FALSE
False	0	0	0		21	17736	ske	seke1241	{}	-15.8839	language	168.197		Seke (Vanuatu)	'Seke {Vanuatu} [seke1241][ske]-l-'	19492	unknown/safe		Austronesian	#A9A9A9	-15.8839 168.197	FALSE
False	0	0	0		10	12901	syi	seki1238	{}	1.52302	language	9.79206		Seki	'Seki [seki1238][syi]-l-'	15465	unknown/safe		Atlantic-Congo	#A9A9A9	1.52302 9.79206	FALSE
False	0	0	0		21	5378	sko	seko1242	{}	-2.22069	language	119.823		Seko Tengah	'Seko Tengah [seko1242][sko]-l-'	7898	unknown/safe		Austronesian	#A9A9A9	-2.22069 119.823	FALSE
False	2	0	0		21	5378	skx	seko1243	{}	-2.14311	language	119.959		Seko Padang	('Hono' [hono1237]','Lodang [loda1240]')'Seko Padang [seko1243][skx]-l-'	7897	unknown/safe		Austronesian	#A9A9A9	-2.14311 119.959	FALSE
False	2	0	0		10	7613	lip	sekp1241	{}	7.16751	language	0.5886		Sekpele	('Nuclear Sekpele [nucl1348]','Sekwa [sekw1241]')'Sekpele [sekp1241][lip]-l-'	10211	unknown/safe		Atlantic-Congo	#A9A9A9	7.16751 0.5886	FALSE
False	0	0	0		193	2631	kgi	sela1253	{}	3.13489	language	101.614		Selangor Sign Language	'Selangor Sign Language [sela1253][kgi]-l-'	4395	unknown/safe		Sign Language	#A9A9A9	3.13489 101.614	FALSE
False	1	0	0		21	7781	slu	sela1259	{}	-8.18376	language	130.961		Selaru	('Kandar [kand1302]')'Selaru [sela1259][slu]-l-'	10397	unknown/safe		Austronesian	#A9A9A9	-8.18376 130.961	FALSE
False	0	0	0		21	5376	sly	sela1260	{}	-6.10145	language	120.496		Selayar	'Selayar [sela1260][sly]-l-'	7893	unknown/safe		Austronesian	#A9A9A9	-6.10145 120.496	FALSE
False	0	0	0		10	7613	snw	sele1249	{}	7.17462	language	0.42458		Selee	'Selee [sele1249][snw]-l-'	10210	unknown/safe		Atlantic-Congo	#A9A9A9	7.17462 0.42458	FALSE
False	2	0	0		50	8042	spl	sele1250	{}	-6.03532	language	147.234		Selepet	('North Selepet [nort2913]','South Selepet [sout2937]')'Selepet [sele1250][spl]-l-'	10752	unknown/safe		Nuclear Trans New Guinea	#A9A9A9	-6.03532 147.234	FALSE
False	4	0	0		385	3231	sel	selk1253	{}	59.9409	language	82.3004		Selkup	('Narym [nary1239]','Srednyaya Ob-Ket [sred1238]','Taz [tazz1244]','Tym [tymm1241]')'Selkup [selk1253][sel]-l-'	4996	critically endangered		Uralic	#FF6500	59.9409 82.3004	FALSE
False	2	0	0		21	7781	sws	selu1242	{}	-7.59918	language	131.25		Seluwasan	('Makatian [maka1307]','Nuclear Seluwasan [nucl1525]')'Seluwasan [selu1242][sws]-l-'	10396	unknown/safe		Austronesian	#A9A9A9	-7.59918 131.25	FALSE
False	0	0	0		21	15926	slg	selu1243	{}	4.34788	language	116.45		Selungai Murut	'Selungai Murut [selu1243][slg]-l-'	18012	unknown/safe		Austronesian	#A9A9A9	4.34788 116.45	FALSE
False	0	0	0		143	4181	szc	sema1265	{}	4.1217	language	102.816		Semaq Beri	'Semaq Beri [sema1265][szc]-l-'	6259	critically endangered		Austroasiatic	#FF6500	4.1217 102.816	FALSE
False	12	0	0		143	4179	sea	sema1266	{}	4.13257	language	101.477		Semai	('Betau [beta1249]','Bidor [bido1238]','Bil [bill1238]','Cameron [came1250]','Jelai [jela1244]','Lipis [lipi1238]','Orang Tanjong of Ulu Langat [oran1256]','Perak I [pera1255]','Perak II [pera1254]','Sungkai [sung1267]','Telom [telo1238]','Ulu Kampar [uluk1256]')'Semai [sema1266][sea]-l-'	6254	unknown/safe		Austroasiatic	#A9A9A9	4.13257 101.477	FALSE
False	4	0	0		21	5337	sdm	sema1269	{}	-0.75188	language	110.527		Onya Darat	('Beginci [begi1237]','Bihak [biha1244]','Gerai [gera1241]','Samandang [nucl1557]')'Onya Darat [sema1269][sdm]-l-'	7808	unknown/safe		Austronesian	#A9A9A9	-0.75188 110.527	FALSE
False	0	0	0		21	15926	sbr	semb1240	{}	4.22102	language	116.799		Sembakung Murut	'Sembakung Murut [semb1240][sbr]-l-'	18011	unknown/safe		Austronesian	#A9A9A9	4.22102 116.799	FALSE
False	0	0	0		143	4181	sza	seme1247	{}	2.82799	language	102.806		Semelai	'Semelai [seme1247][sza]-l-'	6258	severely endangered		Austroasiatic	#FFCB00	2.82799 102.806	FALSE
False	0	0	0		78	78	etz	semi1264	{}	-3.71553	language	134.454		Semimi	'Semimi [semi1264][etz]-l-'	703	unknown/safe		Mairasic	#A9A9A9	-3.71553 134.454	FALSE
False	0	0	0		89	8513	smy	semn1249	{}	35.5295	language	53.2868		Semnani	'Semnani [semn1249][smy]-l-'	11293	definitely endangered		Indo-European	#EDED21	35.5295 53.2868	FALSE
False	0	0	0		143	8769	ssm	semn1250	{}	5.27617	language	101.058		Semnam	'Semnam [semn1250][ssm]-l-'	11496	unknown/safe		Austroasiatic	#A9A9A9	5.27617 101.058	FALSE
False	0	0	0		50	2039	xse	semp1241	{}	-5.17582	language	137.588		Sempan	'Sempan [semp1241][xse]-l-'	3705	unknown/safe		Nuclear Trans New Guinea	#A9A9A9	-5.17582 137.588	FALSE
False	0	0	0		10	5149	seq	sena1262	{}	10.4987	language	-5.28216		Senara Sénoufo	'Senara Sénoufo [sena1262][seq]-l-'	7461	unknown/safe		Atlantic-Congo	#A9A9A9	10.4987 -5.28216	FALSE
False	0	0	0		376	20051	syn	sena1268	{}	35.7776	language	51.4363		Senaya	'Senaya [sena1268][syn]-l-'	21188	critically endangered		Afro-Asiatic	#FF6500	35.7776 51.4363	FALSE
False	0	0	0		50	5511	sej	sene1263	{}	-6.3859	language	147.807		Sene	'Sene [sene1263][sej]-l-'	8046	extinct		Nuclear Trans New Guinea	#FF0000	-6.3859 147.807	FALSE
False	0	0	0		9	441	see	sene1264	{}	42.56	language	-77.53		Seneca	'Seneca [sene1264][see]-l-'	1875	critically endangered		Iroquoian	#FF6500	42.56 -77.53	FALSE
False	2	0	0		376	3194	sds	sene1271	{}	34.4678	language	9.43778		Sened	('Nuclear Sened [nucl1705]','Tmagourt [tmag1238]')'Sened [sene1271][sds]-l-'	4913	extinct		Afro-Asiatic	#FF0000	34.4678 9.43778	FALSE
False	0	0	0		151	6361	NOCODE_Sengmai	seng1275	{}	24.945633	language	93.881401		Sengmai	'Sengmai [seng1275]-l-'	8927	extinct		Sino-Tibetan	#FF0000	24.945633 93.881401	FALSE
False	0	0	0		10	15505	szg	seng1278	{}	-1.92256	language	17.2965		Sengele	'Sengele [seng1278][szg]-l-'	17470	unknown/safe		Atlantic-Congo	#A9A9A9	-1.92256 17.2965	FALSE
False	0	0	0		21	21739	ssz	seng1281	{}	-6.16474	language	149.784		Sengseng	'Sengseng [seng1281][ssz]-l-'	22445	vulnerable		Austronesian	#CBCB65	-6.16474 149.784	FALSE
False	0	0	0		423	3404	spk	seng1284	{}	-4.02247	language	142.956		Sengo	'Sengo [seng1284][spk]-l-'	5114	unknown/safe		Ndu	#A9A9A9	-4.02247 142.956	FALSE
False	0	0	0		317	1555	snu	seng1285	{}	-3.41983	language	140.77		Senggi	'Senggi [seng1285][snu]-l-'	2926	vulnerable		Border	#CBCB65	-3.41983 140.77	FALSE
False	0	0	0		376	7127	sjs	senh1238	{}	34.9992	language	-4.51293		Senhaja De Srair	'Senhaja De Srair [senh1238][sjs]-l-'	9518	critically endangered		Afro-Asiatic	#FF6500	34.9992 -4.51293	FALSE
False	0	0	0		16	5316	sni	sens1242	{}	-7.24999	language	-74.9166		Sensi	'Sensi [sens1242][sni]-l-'	7760	extinct		Pano-Tacanan	#FF0000	-7.24999 -74.9166	FALSE
False	0	0	0		395	395	std	sent1241	{}	11.553	language	92.2534		Sentinel	'Sentinel [sent1241][std]-l-'	1774	critically endangered		Unattested	#FF6500	11.553 92.2534	FALSE
False	0	0	0		151	4192	sez	sent1260	{}	21.8936	language	93.8087		Senthang Chin	'Senthang Chin [sent1260][sez]-l-'	6283	unknown/safe		Sino-Tibetan	#A9A9A9	21.8936 93.8087	FALSE
False	0	0	0		21	21778	spe	sepa1241	{}	-4.27	language	144.965		Sepa (Papua New Guinea)	'Sepa {Papua New Guinea} [sepa1241][spe]-l-'	22464	vulnerable		Austronesian	#CBCB65	-4.27 144.965	FALSE
False	0	0	0		21	19575	spb	sepa1242	{}	-3.36682	language	129.243		Sepa (Indonesia)	'Sepa {Indonesia} [sepa1242][spb]-l-'	20912	unknown/safe		Austronesian	#A9A9A9	-3.36682 129.243	FALSE
False	0	0	0		264	6736	spm	sepe1240	{}	-4.22789	language	144.809		Sepen	'Sepen [sepe1240][spm]-l-'	9255	unknown/safe		Lower Sepik-Ramu	#A9A9A9	-4.22789 144.809	FALSE
False	0	0	0		142	2382	iws	sepi1255	{}	-4.30928	language	142.117		Sepik Iwam	'Sepik Iwam [sepi1255][iws]-l-'	4116	unknown/safe		Sepik	#A9A9A9	-4.30928 142.117	FALSE
False	8	0	0		89	11090	skr	sera1259	{}	29.5534	language	71.906		Saraiki	('Bahawalpuri [baha1254]','Derawali [dera1244]','Jafri [jafr1238]','Jangli [jang1253]','Jatki [jatk1238]','Multani [mult1243]','Siraiki Hindki [sira1262]','Thali [thal1241]')'Saraiki [sera1259][skr]-l-'	13870	unknown/safe		Indo-European	#A9A9A9	29.5534 71.906	FALSE
False	0	0	0		21	20787	sry	sera1260	{}	-2.9854	language	141.951		Sera	'Sera [sera1260][sry]-l-'	21782	severely endangered		Austronesian	#FFCB00	-2.9854 141.951	FALSE
False	3	0	0		89	8385	srp	serb1264	{}	44.3238	language	21.9192		Serbian	('Nuclear Serbian [nucl1266]',('Karashevski [kara1507]')'Shtokavski [shto1241]')'Serbian [serb1264][srp]-l-'	11035	definitely endangered		Indo-European	#EDED21	44.3238 21.9192	FALSE
False	5	0	0		10	3471	srr	sere1260	{}	13.8941	language	-16.3916		Sereer	('Dyegueme [dyeg1238]','Fadyut-Palmerin [fady1238]','Niominka [niom1238]','Segum [segu1238]','Sine [sine1238]')'Sereer [sere1260][srr]-l-'	5232	unknown/safe		Atlantic-Congo	#A9A9A9	13.8941 -16.3916	FALSE
False	0	0	0		10	17130	swf	sere1264	{}	4.71127	language	27.4688		Sere	'Sere [sere1264][swf]-l-'	18737	unknown/safe		Atlantic-Congo	#A9A9A9	4.71127 27.4688	FALSE
False	0	0	0		21	13181	sve	seri1255	{}	-8.11241	language	129.901		Serili	'Serili [seri1255][sve]-l-'	15803	vulnerable		Austronesian	#CBCB65	-8.11241 129.901	FALSE
False	0	0	0				sei	seri1257	{}	28.9877	language	-112.384		Seri	'Seri [seri1257][sei]-l-'	292	vulnerable			#CBCB65	28.9877 -112.384	FALSE
False	2	0	0		65	669	kqu	sero1239	{}	-33.0386	language	22.0021		Seroa	('!Gã!nge [gang1269]','||Ku||e [kuee1238]')'Seroa [sero1239][kqu]-l-'	2096	extinct		Tuu	#FF0000	-33.0386 22.0021	FALSE
False	0	0	0		380	4966	ser	serr1255	{}	33.9479	language	-116.772		Serrano	'Serrano [serr1255][ser]-l-'	7191	extinct		Uto-Aztecan	#FF0000	33.9479 -116.772	FALSE
False	0	0	0		21	20624	seu	seru1244	{}	-1.87766	language	136.252		Serui-Laut	'Serui-Laut [seru1244][seu]-l-'	21606	unknown/safe		Austronesian	#A9A9A9	-1.87766 136.252	FALSE
False	0	0	0		21	10593	srk	seru1246	{}	4.39954	language	117.279		Serudung Murut	'Serudung Murut [seru1246][srk]-l-'	13414	unknown/safe		Austronesian	#A9A9A9	4.39954 117.279	FALSE
False	0	0	0		89	22911	crs	sese1246	{}	-4.62314	language	55.4503		Seselwa Creole French	'Seselwa Creole French [sese1246][crs]-l-'	23074	unknown/safe		Indo-European	#A9A9A9	-4.62314 55.4503	FALSE
False	0	0	0		353	1607	stf	seta1245	{}	-3.42155	language	141.748		Seta	'Seta [seta1245][stf]-l-'	3007	unknown/safe		Nuclear Torricelli	#A9A9A9	-3.42155 141.748	FALSE
False	0	0	0		50	8159	stm	seta1246	{}	-5.31134	language	141.833		Setaman	'Setaman [seta1246][stm]-l-'	10855	unknown/safe		Nuclear Trans New Guinea	#A9A9A9	-5.31134 141.833	FALSE
False	0	0	0		353	1607	sbi	seti1248	{}	-3.45521	language	141.827		Seti	'Seti [seti1248][sbi]-l-'	3008	unknown/safe		Nuclear Torricelli	#A9A9A9	-3.45521 141.827	FALSE
False	0	0	0		369	1679	sta	sett1235	{}	-15.6067	language	28.6923		KiSetla	'KiSetla [sett1235][sta]-l-'	3129	extinct		Pidgin	#FF0000	-15.6067 28.6923	FALSE
False	2	0	0		404	9718	ojs	seve1240	{}	53.9092	language	-89.9331		Severn Ojibwa	('Severn River Ojibwa [seve1241]','Winisk River Ojibwa [wini1244]')'Severn Ojibwa [seve1240][ojs]-l-'	12496	vulnerable	Algonquian	Algic	#CBCB65	53.9092 -89.9331	FALSE
False	7	0	0		21	19361	sew	sewa1251	{}	-10.0277	language	150.956		Sewa Bay	('Bwakera [bwak1246]','Central Sewa Bay [cent2068]','Darubia [daru1244]','Maiabare [maia1252]','Miadeba [miad1237]','Sewataitai [sewa1252]','Sibonai [sibo1241]')'Sewa Bay [sewa1251][sew]-l-'	20728	unknown/safe		Austronesian	#A9A9A9	-10.0277 150.956	FALSE
False	0	0	0		198	2647	sze	seze1235	{}	9.50764	language	34.6449		Seze	'Seze [seze1235][sze]-l-'	4406	unknown/safe		Blue Nile Mao	#A9A9A9	9.50764 34.6449	FALSE
False	2	0	0		151	4213	ksw	sgaw1245	{}	17.9872	language	97.7126		S'gaw Karen	('Palakhi [pala1338]','Panapu [pana1290]')'S'gaw Karen [sgaw1245][ksw]-l-'	6312	unknown/safe	Karen	Sino-Tibetan	#A9A9A9	17.9872 97.7126	FALSE
False	0	0	0		376	9621	scw	shaa1247	{}	9.23281	language	8.77569		Sha	'Sha [shaa1247][scw]-l-'	12397	unknown/safe		Afro-Asiatic	#A9A9A9	9.23281 8.77569	FALSE
False	0	0	0		89	16358	sdb	shab1251	{}	36.375	language	43.144		Shabak	'Shabak [shab1251][sdb]-l-'	18357	definitely endangered		Indo-European	#EDED21	36.375 43.144	FALSE
False	0	0	0				sbf	shab1252	{}	7.64407	language	35.223		Shabo	'Shabo [shab1252][sbf]-l-'	335	severely endangered			#FFCB00	7.64407 35.223	FALSE
False	0	0	0		89	14145	srz	shah1253	{}	35.778	language	53.32		Shahmirzadi	'Shahmirzadi [shah1253][srz]-l-'	16352	unknown/safe		Indo-European	#A9A9A9	35.778 53.32	FALSE
False	2	0	0		89	18376	shm	shah1254	{}	36.7581	language	50.2074		Shahrudi	(('Massali [mass1260]')'Southern Talyshi [sout2639]')'Shahrudi [shah1254][shm]-l-'	19890	definitely endangered	Iranian	Indo-European	#EDED21	36.7581 50.2074	FALSE
False	2	0	0		10	5165	sha	shal1242	{}	9.87556	language	9.64988		Shall-Zwall	('Shall [shal1238]','Zwall [zwal1238]')'Shall-Zwall [shal1242][sha]-l-'	7495	unknown/safe		Atlantic-Congo	#A9A9A9	9.87556 9.64988	FALSE
